epoch,lr-AdamW,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,,,
0,,49,,,,2.141444206237793,,
0,,99,,,,1.5081535577774048,,
0,,149,,,,1.1777478456497192,,
0,,199,,,,1.059633731842041,,
0,,249,,,,0.6146510243415833,,
0,,299,,,,0.9662532806396484,,
0,,349,,,,0.543534517288208,,
0,,399,,,,0.657452404499054,,
0,,449,,,,0.6365591287612915,,
0,,499,,,,0.7155439257621765,,
0,,549,,,,0.3968046009540558,,
0,,599,,,,0.39116188883781433,,
0,,649,,,,0.5326318740844727,,
0,,699,,,,0.3878788352012634,,
0,,749,,,,0.5109114050865173,,
0,,799,,,,0.4535001516342163,,
0,,849,,,,0.5743692517280579,,
0,,899,,,,0.7549288272857666,,
0,,949,,,,0.3691685199737549,,
0,,999,,,,0.43999746441841125,,
0,,1049,,,,0.3190128803253174,,
0,,1099,,,,0.2575639486312866,,
0,,1149,,,,0.3932417035102844,,
0,,1199,,,,0.7673705220222473,,
0,,1249,,,,0.37426358461380005,,
0,,1299,,,,0.22517535090446472,,
0,,1349,,,,0.32698512077331543,,
0,,1357,,,,,0.907882571220398,0.30977800488471985
0,,1357,,,0.7967256903648376,,,
,0.001,1358,,,,,,
1,,1399,,,,0.29797735810279846,,
1,,1449,,,,0.4907815754413605,,
1,,1499,,,,0.532199501991272,,
1,,1549,,,,0.6045089960098267,,
1,,1599,,,,0.1292872577905655,,
1,,1649,,,,0.3989509344100952,,
1,,1699,,,,0.25308677554130554,,
1,,1749,,,,0.26981109380722046,,
1,,1799,,,,0.7401341199874878,,
1,,1849,,,,0.24421271681785583,,
1,,1899,,,,0.3592469394207001,,
1,,1949,,,,0.2771293520927429,,
1,,1999,,,,0.4855632483959198,,
1,,2049,,,,0.3379947543144226,,
1,,2099,,,,0.15934252738952637,,
1,,2149,,,,0.3281020522117615,,
1,,2199,,,,0.5181254148483276,,
1,,2249,,,,0.19602197408676147,,
1,,2299,,,,0.5978127121925354,,
1,,2349,,,,0.3464052975177765,,
1,,2399,,,,0.4750373661518097,,
1,,2449,,,,0.5660325288772583,,
1,,2499,,,,0.449918657541275,,
1,,2549,,,,0.16486461460590363,,
1,,2599,,,,0.33069080114364624,,
1,,2649,,,,0.3345518708229065,,
1,,2699,,,,0.31865817308425903,,
1,,2715,,,,,0.9156359434127808,0.2638914883136749
1,,2715,,,0.8838794231414795,,,
,0.001,2716,,,,,,
2,,2749,,,,0.2559075951576233,,
2,,2799,,,,0.2569887638092041,,
2,,2849,,,,0.14083422720432281,,
2,,2899,,,,0.21375776827335358,,
2,,2949,,,,0.2939123511314392,,
2,,2999,,,,0.3453151285648346,,
2,,3049,,,,0.24100753664970398,,
2,,3099,,,,0.17460854351520538,,
2,,3149,,,,0.2612234652042389,,
2,,3199,,,,0.15695515275001526,,
2,,3249,,,,0.170774444937706,,
2,,3299,,,,0.15592874586582184,,
2,,3349,,,,0.3647119402885437,,
2,,3399,,,,0.14089396595954895,,
2,,3449,,,,0.3313657343387604,,
2,,3499,,,,0.2533861994743347,,
2,,3549,,,,0.4714692533016205,,
2,,3599,,,,0.11975827813148499,,
2,,3649,,,,0.31850719451904297,,
2,,3699,,,,0.32195982336997986,,
2,,3749,,,,0.24322320520877838,,
2,,3799,,,,0.2819652259349823,,
2,,3849,,,,0.12385385483503342,,
2,,3899,,,,0.12219931930303574,,
2,,3949,,,,0.38167911767959595,,
2,,3999,,,,0.19824858009815216,,
2,,4049,,,,0.4084690809249878,,
2,,4073,,,,,0.930958092212677,0.21582531929016113
2,,4073,,,0.8988003134727478,,,
,0.001,4074,,,,,,
3,,4099,,,,0.2290208339691162,,
3,,4149,,,,0.1566486954689026,,
3,,4199,,,,0.09993946552276611,,
3,,4249,,,,0.4671834707260132,,
3,,4299,,,,0.1780107319355011,,
3,,4349,,,,0.33065301179885864,,
3,,4399,,,,0.25334957242012024,,
3,,4449,,,,0.2625006437301636,,
3,,4499,,,,0.288334459066391,,
3,,4549,,,,0.16809897124767303,,
3,,4599,,,,0.30479392409324646,,
3,,4649,,,,0.27268579602241516,,
3,,4699,,,,0.24877242743968964,,
3,,4749,,,,0.16593976318836212,,
3,,4799,,,,0.28314080834388733,,
3,,4849,,,,0.5383617877960205,,
3,,4899,,,,0.24182088673114777,,
3,,4949,,,,0.2696336507797241,,
3,,4999,,,,0.39637354016304016,,
3,,5049,,,,0.16697974503040314,,
3,,5099,,,,0.24213622510433197,,
3,,5149,,,,0.2477334439754486,,
3,,5199,,,,0.27835631370544434,,
3,,5249,,,,0.19358140230178833,,
3,,5299,,,,0.5691043138504028,,
3,,5349,,,,0.13081049919128418,,
3,,5399,,,,0.062296826392412186,,
3,,5431,,,,,0.9239431619644165,0.23548924922943115
3,,5431,,,0.9072739481925964,,,
,0.001,5432,,,,,,
4,,5449,,,,0.14656086266040802,,
4,,5499,,,,0.46850401163101196,,
4,,5549,,,,0.22319118678569794,,
4,,5599,,,,0.3089360296726227,,
4,,5649,,,,0.4244478940963745,,
4,,5699,,,,0.35725128650665283,,
4,,5749,,,,0.46645858883857727,,
4,,5799,,,,0.11737773567438126,,
4,,5849,,,,0.08525940030813217,,
4,,5899,,,,0.19590191543102264,,
4,,5949,,,,0.08924385905265808,,
4,,5999,,,,0.13122820854187012,,
4,,6049,,,,0.0996222048997879,,
4,,6099,,,,0.11054617166519165,,
4,,6149,,,,0.29350677132606506,,
4,,6199,,,,0.31871071457862854,,
4,,6249,,,,0.29460859298706055,,
4,,6299,,,,0.2565678656101227,,
4,,6349,,,,0.13726335763931274,,
4,,6399,,,,0.17379501461982727,,
4,,6449,,,,0.3023799955844879,,
4,,6499,,,,0.2859104871749878,,
4,,6549,,,,0.47589269280433655,,
4,,6599,,,,0.20109717547893524,,
4,,6649,,,,0.20366209745407104,,
4,,6699,,,,0.19580897688865662,,
4,,6749,,,,0.535706102848053,,
4,,6789,,,,,0.9270814061164856,0.22414977848529816
4,,6789,,,0.91093510389328,,,
,0.001,6790,,,,,,
5,,6799,,,,0.19064009189605713,,
5,,6849,,,,0.3093331456184387,,
5,,6899,,,,0.5472081899642944,,
5,,6949,,,,0.6455687880516052,,
5,,6999,,,,0.11489947885274887,,
5,,7049,,,,0.5759329199790955,,
5,,7099,,,,0.38862618803977966,,
5,,7149,,,,0.1381186693906784,,
5,,7199,,,,0.32439765334129333,,
