epoch,lr-AdamW,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,,,
0,,49,,,,2.0603954792022705,,
0,,99,,,,1.9938615560531616,,
0,,149,,,,2.1281180381774902,,
0,,199,,,,1.6673485040664673,,
0,,249,,,,1.242490530014038,,
0,,299,,,,1.553415298461914,,
0,,349,,,,1.1454815864562988,,
0,,399,,,,1.142507553100586,,
0,,449,,,,0.9179964065551758,,
0,,499,,,,0.9730582237243652,,
0,,549,,,,0.5143499970436096,,
0,,599,,,,0.7524232864379883,,
0,,649,,,,0.6179218888282776,,
0,,699,,,,0.7312459349632263,,
0,,749,,,,0.6295409798622131,,
0,,799,,,,0.7375895977020264,,
0,,849,,,,0.7152063846588135,,
0,,899,,,,0.7359172105789185,,
0,,949,,,,0.6438589692115784,,
0,,999,,,,0.597543478012085,,
0,,1049,,,,0.5984531044960022,,
0,,1099,,,,0.4083522856235504,,
0,,1149,,,,0.7651757001876831,,
0,,1199,,,,0.6809719800949097,,
0,,1249,,,,0.6094865202903748,,
0,,1299,,,,0.4156799018383026,,
0,,1349,,,,0.574411928653717,,
0,,1357,,,,,0.8510245680809021,0.5271327495574951
0,,1357,,,0.7335190773010254,,,
,0.001,1358,,,,,,
1,,1399,,,,0.6050190329551697,,
1,,1449,,,,0.9421377182006836,,
1,,1499,,,,0.38498952984809875,,
1,,1549,,,,0.2530365586280823,,
1,,1599,,,,0.4872741401195526,,
1,,1649,,,,0.802354633808136,,
1,,1699,,,,0.40746742486953735,,
1,,1749,,,,0.2525317072868347,,
1,,1799,,,,0.4516221284866333,,
1,,1849,,,,0.5096402168273926,,
1,,1899,,,,0.37977904081344604,,
1,,1949,,,,0.20912036299705505,,
1,,1999,,,,0.2342342734336853,,
1,,2049,,,,0.4876680076122284,,
1,,2099,,,,0.4016389846801758,,
1,,2149,,,,0.561880350112915,,
1,,2199,,,,0.3471526503562927,,
1,,2249,,,,0.3341309726238251,,
1,,2299,,,,0.3136279284954071,,
1,,2349,,,,0.2492813766002655,,
1,,2399,,,,0.2339712381362915,,
1,,2449,,,,0.16563650965690613,,
1,,2499,,,,0.2367849051952362,,
1,,2549,,,,0.2676050066947937,,
1,,2599,,,,0.2603692412376404,,
1,,2649,,,,0.5463094115257263,,
